item_0,item_1,item_2,item_3,item_4,item_5,item_6,time_cost
"[1, 256, 152, 100]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007925033569335938
"[2, 512, 32, 32]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.012394189834594727
"[1, 256, 34, 25]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005095005035400391
"[4, 224, 28, 28]","[128, 224, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00035953521728515625
"[16, 512, 16, 16]","[256, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.007131099700927734
"[1, 256, 175, 152]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0010142326354980469
"[1, 320, 12, 13]","[96, 320, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00039005279541015625
"[2, 512, 100, 156]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0031082630157470703
"[2, 256, 7, 11]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003521442413330078
"[2, 512, 100, 136]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006060600280761719
"[1, 64, 202, 192]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002262592315673828
"[1, 256, 17, 13]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002505779266357422
"[2, 512, 42, 25]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005779743194580078
"[32, 256, 12, 40]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003989696502685547
"[2, 256, 200, 280]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003216266632080078
"[2, 128, 64, 64]","[64, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0006427764892578125
"[1, 256, 6, 11]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0008037090301513672
"[1, 512, 35, 30]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.012639760971069336
"[1, 96, 112, 208]","[96, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[96],0.00045180320739746094
"[2, 1024, 68, 50]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011312007904052734
"[1, 256, 84, 48]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00030732154846191406
"[2, 256, 50, 84]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0002989768981933594
"[1, 1024, 50, 80]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.001741647720336914
"[4, 576, 14, 14]","[576, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[576],0.0004029273986816406
"[1, 96, 16, 24]","[96, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007305145263671875
"[4, 160, 56, 56]","[128, 160, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00032901763916015625
"[1, 512, 100, 136]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005781650543212891
"[4, 1024, 14, 14]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.003164052963256836
"[2, 256, 50, 70]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003063678741455078
"[2, 768, 32, 32]","[768, 768, 1, 1]",[768],"[1, 1]","[0, 0]","[1, 1]",[1],0.0034089088439941406
"[2, 256, 100, 156]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034379959106445312
"[2, 256, 42, 25]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.001363992691040039
"[2, 256, 168, 100]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003417491912841797
"[2, 1024, 50, 68]","[256, 1024, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017750263214111328
"[2, 512, 64, 64]","[512, 512, 3, 3]",[False],"[1, 1]","[4, 4]","[4, 4]",[1],0.012764453887939453
"[1, 256, 100, 160]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005276203155517578
"[4, 48, 112, 112]","[48, 48, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.00022864341735839844
"[1, 256, 38, 25]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033936500549316406
"[1, 256, 100, 152]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013434886932373047
"[4, 256, 14, 14]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003473997116088867
"[1, 256, 200, 320]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034024715423583984
"[2, 256, 25, 42]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013663768768310547
"[4, 240, 29, 29]","[240, 1, 3, 3]",[False],"[2, 2]","[0, 0]","[1, 1]",[240],0.0002911090850830078
"[1, 96, 14, 26]","[255, 96, 1, 1]",[255],"[1, 1]","[0, 0]","[1, 1]",[1],0.000377655029296875
"[2, 512, 8, 8]","[1024, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.025231599807739258
"[4, 64, 160, 160]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00043487548828125
"[1, 64, 175, 152]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00022149085998535156
"[2, 2048, 42, 25]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00597834587097168
"[32, 64, 16, 12]","[256, 64, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0012426376342773438
"[1, 256, 50, 76]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033283233642578125
"[2, 1024, 68, 50]","[512, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.003123760223388672
"[1, 512, 69, 60]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006058216094970703
"[1, 144, 80, 104]","[144, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[144],0.0002205371856689453
"[2, 512, 64, 64]","[512, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017135143280029297
"[2, 2048, 64, 64]","[512, 2048, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.06806254386901855
"[32, 128, 300, 17]","[128, 128, 9, 1]",[128],"[2, 1]","[4, 0]","[1, 1]",[1],0.0017497539520263672
"[1, 576, 16, 24]","[576, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[576],0.0002815723419189453
"[1, 512, 84, 97]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009593963623046875
"[2, 2048, 25, 38]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0059854984283447266
"[2, 512, 152, 100]","[256, 512, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.001062631607055664
"[1, 576, 20, 26]","[576, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[576],0.00027108192443847656
"[1, 512, 42, 24]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005717277526855469
"[1, 512, 25, 37]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005611419677734375
"[4, 128, 56, 56]","[128, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003044605255126953
"[2, 256, 9, 7]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034372806549072266
"[1, 256, 13, 17]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.003354310989379883
"[2, 1024, 16, 16]","[512, 1024, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.025480031967163086
"[2, 256, 64, 64]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006229877471923828
"[1, 32, 28, 52]","[192, 32, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002396106719970703
"[1, 256, 152, 100]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0032939910888671875
"[2, 512, 128, 128]","[512, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017764568328857422
"[2, 1024, 68, 50]","[256, 1024, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017213821411132812
"[1, 256, 84, 97]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0032892227172851562
"[1, 144, 96, 104]","[144, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[144],0.0002589225769042969
"[4, 3, 640, 640]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.000244140625
"[2, 256, 100, 152]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033016204833984375
"[1, 256, 272, 200]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003398895263671875
"[1, 192, 48, 52]","[32, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002372264862060547
"[4, 58, 28, 28]","[58, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[58],0.00019550323486328125
"[1, 512, 25, 40]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005625486373901367
"[1, 256, 200, 304]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00029659271240234375
"[4, 640, 14, 14]","[128, 640, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0007228851318359375
"[2, 256, 7, 9]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.001378774642944336
"[2, 256, 64, 64]","[256, 256, 3, 3]",[False],"[1, 1]","[2, 2]","[2, 2]",[1],0.0033197402954101562
"[1, 256, 84, 48]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003342866897583008
"[2, 1024, 50, 78]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011142253875732422
"[1, 64, 235, 176]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00031065940856933594
"[4, 128, 80, 80]","[256, 128, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.00038623809814453125
"[2, 3, 800, 1120]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0002465248107910156
"[1, 256, 136, 100]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033903121948242188
"[1, 2048, 25, 38]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005693674087524414
"[1, 256, 336, 192]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00044536590576171875
"[2, 256, 25, 35]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033109188079833984
"[1, 256, 25, 34]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003355741500854492
"[2, 64, 272, 200]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002396106719970703
"[1, 96, 12, 13]","[255, 96, 1, 1]",[255],"[1, 1]","[0, 0]","[1, 1]",[1],0.00038123130798339844
"[1, 128, 202, 192]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.001032114028930664
"[1, 1024, 50, 76]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0031435489654541016
"[2, 64, 272, 200]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00043129920959472656
"[4, 256, 28, 28]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0033414363861083984
"[4, 1152, 9, 9]","[1152, 1, 3, 3]",[False],"[1, 1]","[0, 0]","[1, 1]",[1152],0.0006673336029052734
"[2, 256, 25, 34]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00030612945556640625
"[4, 32, 112, 112]","[16, 32, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00021696090698242188
"[1, 1024, 84, 48]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.001688241958618164
"[1, 256, 13, 20]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002608299255371094
"[1, 256, 25, 34]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.0034093856811523438
"[48, 256, 14, 14]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0041353702545166016
"[1, 256, 100, 152]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007810592651367188
"[1, 256, 304, 200]","[256, 256, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006303787231445312
"[1, 256, 100, 160]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003429889678955078
"[2, 512, 25, 34]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012989282608032227
"[1, 512, 25, 38]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012618064880371094
"[1, 256, 208, 200]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004913806915283203
"[1, 256, 42, 24]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003300905227661133
"[1, 2048, 38, 25]","[256, 2048, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.024984121322631836
"[2, 2048, 42, 25]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.004326820373535156
"[1, 144, 56, 104]","[24, 144, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00027561187744140625
"[1, 258, 52, 50]","[256, 258, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033898353576660156
"[1, 576, 8, 12]","[160, 576, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0007929801940917969
"[4, 512, 14, 14]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.012653827667236328
"[1, 64, 192, 240]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004818439483642578
"[4, 116, 14, 14]","[116, 116, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002696514129638672
"[2, 256, 200, 336]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002951622009277344
"[2, 768, 16, 16]","[768, 768, 3, 3]",[768],"[1, 1]","[1, 1]","[1, 1]",[1],0.027881145477294922
"[1, 256, 100, 136]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.003457784652709961
"[8, 256, 64, 48]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00035691261291503906
"[1, 96, 7, 13]","[255, 96, 1, 1]",[255],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004150867462158203
"[1, 96, 14, 26]","[96, 96, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00024962425231933594
"[2, 2048, 25, 38]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0031821727752685547
"[2, 64, 64, 64]","[128, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0006742477416992188
"[2, 128, 64, 64]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005717277526855469
"[2, 256, 19, 13]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003371000289916992
"[32, 256, 28, 28]","[80, 256, 1, 1]",[80],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004379749298095703
"[2, 256, 13, 17]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00034809112548828125
"[1, 96, 7, 13]","[192, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0011785030364990234
"[2, 256, 64, 64]","[150, 256, 1, 1]",[150],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004565715789794922
"[4, 144, 56, 56]","[24, 144, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.000255584716796875
"[1, 144, 32, 48]","[32, 144, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00022077560424804688
"[2, 256, 7, 11]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013391971588134766
"[1, 258, 100, 136]","[256, 258, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033621788024902344
"[1, 64, 272, 200]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002980232238769531
"[1, 256, 136, 100]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0033075809478759766
"[4, 256, 56, 56]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003719329833984375
"[1, 256, 19, 13]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007803440093994141
"[2, 2048, 64, 64]","[2048, 1, 3, 3]",[False],"[1, 1]","[36, 36]","[36, 36]",[2048],0.0006756782531738281
"[1, 512, 25, 40]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012633323669433594
"[2, 256, 10, 7]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00036025047302246094
"[33, 256, 14, 14]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.004059791564941406
"[4, 96, 28, 28]","[192, 96, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.00031566619873046875
"[1, 128, 82, 80]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005898475646972656
"[1, 128, 28, 52]","[96, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00027251243591308594
"[1, 96, 200, 272]","[256, 96, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003955364227294922
"[4, 3, 224, 224]","[768, 3, 16, 16]",[768],"[16, 16]","[0, 0]","[1, 1]",[1],0.0034341812133789062
"[1, 3, 256, 384]","[32, 3, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.00020885467529296875
"[1, 512, 88, 91]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005848407745361328
"[1, 512, 22, 19]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.006021261215209961
"[4, 192, 7, 7]","[1152, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0015075206756591797
"[2, 768, 32, 32]","[512, 768, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0024313926696777344
"[32, 64, 300, 17]","[192, 64, 1, 1]",[192],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003509521484375
"[1, 384, 14, 26]","[384, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[384],0.00024700164794921875
"[1, 256, 30, 35]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016672611236572266
"[4, 144, 58, 58]","[144, 1, 3, 3]",[False],"[1, 1]","[0, 0]","[1, 1]",[144],0.0002465248107910156
"[1, 128, 168, 193]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0010631084442138672
"[8, 512, 32, 24]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009829998016357422
"[2, 256, 50, 70]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003483295440673828
"[2, 512, 100, 140]","[256, 512, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0010097026824951172
"[4, 256, 56, 56]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009512901306152344
"[1, 256, 36, 36]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034241676330566406
"[1, 256, 96, 168]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0033309459686279297
"[2, 256, 50, 84]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017096996307373047
"[1, 96, 32, 48]","[192, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0011858940124511719
"[32, 128, 150, 17]","[768, 128, 1, 1]",[768],"[1, 1]","[0, 0]","[1, 1]",[1],0.0008909702301025391
"[2, 2048, 25, 39]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0032749176025390625
"[1, 64, 272, 200]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002589225769042969
"[4, 576, 7, 7]","[160, 576, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0007979869842529297
"[1, 256, 100, 152]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.00934147834777832
"[1, 256, 50, 74]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002872943878173828
"[1, 3, 672, 769]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0002620220184326172
"[1, 96, 14, 26]","[576, 96, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005173683166503906
"[2, 512, 64, 64]","[1024, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0030786991119384766
"[1, 512, 152, 100]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0030379295349121094
"[4, 1152, 1, 1]","[48, 1152, 1, 1]",[48],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006313323974609375
"[1, 256, 13, 19]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.000255584716796875
"[1, 576, 20, 26]","[576, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[576],0.0002651214599609375
"[2, 256, 34, 25]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013501644134521484
"[1, 512, 168, 96]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.003040790557861328
"[1, 256, 13, 17]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002720355987548828
"[4, 10, 1, 1]","[240, 10, 1, 1]",[240],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002765655517578125
"[1, 256, 84, 48]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013203620910644531
"[4, 480, 16, 16]","[480, 1, 3, 3]",[False],"[1, 1]","[0, 0]","[1, 1]",[480],0.0003628730773925781
"[2, 64, 200, 312]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00043320655822753906
"[4, 24, 56, 56]","[58, 24, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002079010009765625
"[2, 256, 50, 84]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013287067413330078
"[2, 64, 200, 272]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003032684326171875
"[8, 512, 16, 12]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.013434171676635742
"[1, 1024, 68, 50]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011771678924560547
"[1, 32, 128, 192]","[32, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[32],0.00020575523376464844
"[32, 256, 24, 80]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.004037141799926758
"[1, 256, 42, 24]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034515857696533203
"[1, 256, 7, 9]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00029850006103515625
"[1, 1024, 19, 19]","[486, 1024, 3, 3]",[486],"[1, 1]","[1, 1]","[1, 1]",[1],0.024561405181884766
"[1, 256, 168, 96]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0015404224395751953
"[1, 256, 76, 50]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013225078582763672
"[1, 256, 96, 120]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0033817291259765625
"[1, 128, 272, 200]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0011317729949951172
"[48, 128, 28, 28]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0015399456024169922
"[2, 256, 42, 25]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.0034575462341308594
"[1, 512, 84, 48]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.012954950332641602
"[1, 960, 10, 13]","[160, 960, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0013279914855957031
"[32, 128, 16, 12]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0014185905456542969
"[1, 512, 118, 88]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009493827819824219
"[1, 2048, 25, 34]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.003245115280151367
"[1, 256, 13, 17]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003391265869140625
"[1, 32, 192, 208]","[16, 32, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002224445343017578
